Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL,Suite,SignalDate
AMR,2024-07-31,QQQ,XLE,MDY,RF,0.575,0.08,0.48337923443446124,-1,-0.023839361924413188,0.022839361924413187,QQQ,2024-07-31
BL,2024-07-31,QQQ,XLB,,RF,0.6,0.04,0.5099806983242093,-1,-0.02271003932166158,0.02171003932166158,QQQ,2024-07-31
EYE,2024-07-31,QQQ,XLY,MDY,RF,0.65,0.04,0.5364775268962494,-1,-0.019284374007248514,0.018284374007248513,QQQ,2024-07-31
GDYN,2024-07-31,QQQ,XLY,MDY,RF,0.625,0.04,0.5223472380021092,-1,-0.019097090875527616,0.018097090875527615,QQQ,2024-07-31
HCC,2024-07-31,QQQ,XLB,IJR,LR,0.575,0.02,0.5446268888594399,-1,-0.017956537517822144,0.016956537517822143,QQQ,2024-07-31
NGVT,2024-07-31,QQQ,XLB,IJR,RF,0.65,0.04,0.44933109103394986,-1,-0.0170597963525164,0.0160597963525164,QQQ,2024-07-31
EXPI,2024-07-31,QQQ,XLY,MDY,RF,0.6,0.02,0.4837060755655931,-1,-0.014648507126863858,0.013648507126863857,QQQ,2024-07-31
PECO,2024-07-31,QQQ,XLRE,,RF,0.6,0.02,0.43955846335227633,-1,-0.013731957894865436,0.012731957894865437,QQQ,2024-07-31
PGNY,2024-07-31,QQQ,XLY,MDY,LR,0.575,0.04,0.37801977909168283,-1,-0.010128454854809864,0.009128454854809863,QQQ,2024-07-31
VSCO,2024-07-31,QQQ,XLY,MDY,RF,0.65,0.04,0.5611265384949256,-1,-0.009260328406757778,0.008260328406757778,QQQ,2024-07-31
CXM,2024-07-31,QQQ,XLY,,LR,0.575,0.04,0.3410621341903082,-1,-0.009151409285657025,0.008151409285657024,QQQ,2024-07-31
ARLO,2024-07-31,QQQ,XLY,MDY,RF,0.55,0.08,0.44617001153223484,-1,-0.006238182368330042,0.005238182368330042,QQQ,2024-07-31
ADNT,2024-07-31,QQQ,XLB,MDY,LR,0.65,0.02,0.5296357446565724,-1,-0.006132816965516676,0.005132816965516676,QQQ,2024-07-31
CARG,2024-07-31,QQQ,XLY,,LR,0.6,0.02,0.3864007648392876,-1,-0.004310282355605844,0.0033102823556058437,QQQ,2024-07-31
PLMR,2024-07-31,QQQ,XLF,,RF,0.55,0.08,0.5026138051207822,0,-0.008115628020988142,-0.0,QQQ,2024-07-31
TALO,2024-07-31,QQQ,XLE,IJR,RF,0.55,0.04,0.5204371108665841,0,0.0340324283852481,0.0,QQQ,2024-07-31
GOLF,2024-07-31,QQQ,XLI,MDY,RF,0.55,0.1,0.6126937106556058,0,0.038043973641614715,0.0,QQQ,2024-07-31
GSHD,2024-07-31,QQQ,XLI,,LR,0.575,0.04,0.537983390413787,0,-0.00832184941473322,-0.0,QQQ,2024-07-31
KNTK,2024-07-31,QQQ,XLE,MDY,LR,0.55,0.08,0.5379161011247668,0,0.03649285710270282,0.0,QQQ,2024-07-31
INSW,2024-07-31,QQQ,XLE,MDY,RF,0.55,0.04,0.5598849331397362,0,0.007011345402441622,0.0,QQQ,2024-07-31
PTGX,2024-07-31,QQQ,XLRE,MDY,LR,0.55,0.08,0.5404814260973885,0,0.03026118770171379,0.0,QQQ,2024-07-31
SMPL,2024-07-31,QQQ,XLP,,RF,0.55,0.1,0.5008737960464547,0,-0.005262241238934479,-0.0,QQQ,2024-07-31
LBRT,2024-07-31,QQQ,XLE,IJR,LR,0.55,0.08,0.5058858915868543,0,0.029714068636932094,0.0,QQQ,2024-07-31
MCW,2024-07-31,QQQ,XLI,MDY,RF,0.55,0.1,0.4604044523088735,0,0.030743659769474355,0.0,QQQ,2024-07-31
REYN,2024-07-31,QQQ,XLP,,LR,0.6,0.1,0.6647921163129571,0,0.000448062056287446,0.0,QQQ,2024-07-31
ACA,2024-07-31,QQQ,XLI,MDY,RF,0.6,0.08,0.5354483881871132,0,0.05498075163073672,0.0,QQQ,2024-07-31
JBGS,2024-07-31,QQQ,XLRE,MDY,LR,0.625,0.08,0.6023286065421126,0,-0.003615730729767109,-0.0,QQQ,2024-07-31
DV,2024-07-31,QQQ,XLY,,LR,0.575,0.08,0.549024401908216,0,0.018375455186788563,0.0,QQQ,2024-07-31
CNR,2024-07-31,QQQ,XLE,IJR,LR,0.625,0.1,0.6659554341186451,0,0.028294066483501856,0.0,QQQ,2024-07-31
AHCO,2024-07-31,QQQ,XLB,MDY,RF,0.55,0.08,0.519124651573955,0,0.01836274274786511,0.0,QQQ,2024-07-31
CWK,2024-07-31,QQQ,XLRE,MDY,LR,0.65,0.08,0.6854049074721429,0,0.0008812793372855593,0.0,QQQ,2024-07-31
ASIX,2024-07-31,QQQ,XLB,IJR,RF,0.65,0.02,0.514296774526946,-1,-0.0003599388552911337,-0.0006400611447088663,QQQ,2024-07-31
EMBC,2024-07-31,QQQ,XLV,MDY,LR,0.6,0.1,0.3559012539616815,-1,-7.694965247492108e-05,-0.0009230503475250789,QQQ,2024-07-31
YOU,2024-07-31,QQQ,XLF,MDY,RF,0.55,0.06,0.4794235283996578,-1,0.0001544403272402909,-0.001154440327240291,QQQ,2024-07-31
MGY,2024-07-31,QQQ,XLE,IJR,LR,0.575,0.08,0.364694285360907,-1,0.0006535849749949585,-0.0016535849749949585,QQQ,2024-07-31
NABL,2024-07-31,QQQ,XLK,,RF,0.6,0.06,0.47048644027341313,-1,0.0016068194734855344,-0.0026068194734855344,QQQ,2024-07-31
FCPT,2024-07-31,QQQ,XLRE,MDY,LR,0.65,0.08,0.519349194230441,-1,0.0020706312871246954,-0.0030706312871246954,QQQ,2024-07-31
PI,2024-07-31,QQQ,XLI,MDY,RF,0.575,0.02,0.49811872931844176,-1,0.002292283819702687,-0.003292283819702687,QQQ,2024-07-31
ASO,2024-07-31,QQQ,XLI,MDY,RF,0.65,0.1,0.4910336286189635,-1,0.003319398778215455,-0.004319398778215455,QQQ,2024-07-31
KREF,2024-07-31,QQQ,XLRE,MDY,LR,0.625,0.04,0.5180331236009417,-1,0.004361385278490965,-0.005361385278490965,QQQ,2024-07-31
IIPR,2024-07-31,QQQ,XLRE,MDY,LR,0.55,0.1,0.4002639514094365,-1,0.00461138018138826,-0.00561138018138826,QQQ,2024-07-31
EPRT,2024-07-31,QQQ,XLRE,MDY,LR,0.65,0.1,0.4852975564955023,-1,0.004843114178239766,-0.005843114178239766,QQQ,2024-07-31
THRY,2024-07-31,QQQ,XLI,MDY,LR,0.55,0.02,0.3116717926339067,-1,0.005009387581572548,-0.006009387581572548,QQQ,2024-07-31
VCTR,2024-07-31,QQQ,XLF,MDY,RF,0.625,0.04,0.5156522871158495,-1,0.005401897351285958,-0.006401897351285958,QQQ,2024-07-31
STEP,2024-07-31,QQQ,XLF,MDY,RF,0.55,0.02,0.479072020083303,-1,0.006135715315498721,-0.007135715315498721,QQQ,2024-07-31
MBC,2024-07-31,QQQ,XLB,MDY,LR,0.55,0.02,0.09435837201968968,-1,0.007291104414276349,-0.00829110441427635,QQQ,2024-07-31
SITM,2024-07-31,QQQ,XLK,,RF,0.55,0.02,0.41459868369919095,-1,0.00738462769764673,-0.00838462769764673,QQQ,2024-07-31
HRMY,2024-07-31,QQQ,XLI,MDY,RF,0.65,0.1,0.48218668844298007,-1,0.007674509982238913,-0.008674509982238912,QQQ,2024-07-31
OGN,2024-07-31,QQQ,XLV,MDY,LR,0.625,0.1,0.7686615055930773,1,-0.008006063572094706,-0.009006063572094707,QQQ,2024-07-31
ACT,2024-07-31,QQQ,XLF,MDY,RF,0.55,0.1,0.3973096663455026,-1,0.008296996679515499,-0.009296996679515498,QQQ,2024-07-31
DFIN,2024-07-31,QQQ,XLI,MDY,RF,0.575,0.02,0.5206278852463344,-1,0.008486387759448495,-0.009486387759448496,QQQ,2024-07-31
SLVM,2024-07-31,QQQ,XLB,MDY,RF,0.65,0.04,0.41178786511947935,-1,0.01073974432661624,-0.011739744326616241,QQQ,2024-07-31
REZI,2024-07-31,QQQ,XLI,MDY,RF,0.575,0.1,0.42204267469497675,-1,0.012239335124290037,-0.013239335124290038,QQQ,2024-07-31
PAYO,2024-07-31,QQQ,XLC,,RF,0.55,0.1,0.43577134571516113,-1,0.012620145870468204,-0.013620145870468205,QQQ,2024-07-31
GTES,2024-07-31,QQQ,XLI,MDY,LR,0.65,0.06,0.5062296425841786,-1,0.013738931612417495,-0.014738931612417495,QQQ,2024-07-31
CRGY,2024-07-31,QQQ,XLE,MDY,RF,0.625,0.02,0.5706018657950327,-1,0.014553534587004192,-0.015553534587004193,QQQ,2024-07-31
CTKB,2024-07-31,QQQ,XLI,MDY,RF,0.625,0.02,0.3730989902417838,-1,0.014904528907941406,-0.015904528907941407,QQQ,2024-07-31
WSC,2024-07-31,QQQ,XLI,MDY,RF,0.65,0.06,0.5059976744291403,-1,0.016188758211685184,-0.017188758211685185,QQQ,2024-07-31
CRC,2024-07-31,QQQ,XLE,MDY,RF,0.575,0.02,0.48059091597667886,-1,0.01855138782960439,-0.019551387829604392,QQQ,2024-07-31
CARS,2024-07-31,QQQ,XLY,MDY,RF,0.65,0.02,0.5106042742491576,-1,0.02025876375051398,-0.02125876375051398,QQQ,2024-07-31
FHB,2024-07-31,QQQ,XLF,IJR,RF,0.625,0.04,0.5368911232273728,-1,0.020409876619832477,-0.02140987661983248,QQQ,2024-07-31
NE,2024-07-31,QQQ,XLE,MDY,RF,0.575,0.02,0.5170249532186493,-1,0.02106896796408346,-0.02206896796408346,QQQ,2024-07-31
STEL,2024-07-31,QQQ,XLF,IJR,RF,0.65,0.02,0.5291177779041834,-1,0.021786542859653407,-0.022786542859653407,QQQ,2024-07-31
FBK,2024-07-31,QQQ,XLF,IJR,RF,0.65,0.1,0.5403756860553753,-1,0.023498888307271187,-0.024498888307271188,QQQ,2024-07-31
MIR,2024-07-31,QQQ,XLI,,RF,0.6,0.04,0.4825750185786503,-1,0.023784859977895322,-0.024784859977895323,QQQ,2024-07-31
ICHR,2024-07-31,QQQ,XLK,MDY,RF,0.65,0.04,0.52579073365406,-1,0.023926342771978283,-0.024926342771978284,QQQ,2024-07-31
PRVA,2024-07-31,QQQ,XLY,MDY,LR,0.55,0.02,0.04877026471812006,-1,0.02524995674220378,-0.026249956742203782,QQQ,2024-07-31
RXO,2024-07-31,QQQ,XLI,IJR,RF,0.55,0.08,0.40200766134835414,-1,0.025559941564928003,-0.026559941564928004,QQQ,2024-07-31
HTZ,2024-07-31,QQQ,XLY,MDY,LR,0.625,0.04,0.40123759458337027,-1,0.025858828379896823,-0.026858828379896824,QQQ,2024-07-31
JXN,2024-07-31,QQQ,XLF,MDY,LR,0.55,0.08,0.39251723506592473,-1,0.026042608207392712,-0.027042608207392713,QQQ,2024-07-31
CERT,2024-07-31,QQQ,XLB,MDY,LR,0.55,0.02,0.21268299361704937,-1,0.02613594677691563,-0.02713594677691563,QQQ,2024-07-31
CLSK,2024-07-31,QQQ,XLY,,RF,0.625,0.1,0.4822370491735141,-1,0.028920302280305468,-0.02992030228030547,QQQ,2024-07-31
XPEL,2024-07-31,QQQ,XLI,MDY,LR,0.575,0.06,0.2297056013699504,-1,0.03253579467475173,-0.03353579467475173,QQQ,2024-07-31
PENG,2024-07-31,QQQ,XLK,,LR,0.575,0.1,0.4646844113978402,-1,0.03275271644375998,-0.03375271644375998,QQQ,2024-07-31
SONO,2024-07-31,QQQ,XLY,MDY,RF,0.65,0.02,0.5273999544648162,-1,0.03482019165991373,-0.03582019165991373,QQQ,2024-07-31
CRSR,2024-07-31,QQQ,XLK,IJR,LR,0.65,0.02,0.23535145603534074,-1,0.03683809508507737,-0.03783809508507737,QQQ,2024-07-31
INSP,2024-07-31,QQQ,XLI,,RF,0.625,0.1,0.486653094801483,-1,0.038516101176727185,-0.039516101176727186,QQQ,2024-07-31
BTU,2024-07-31,QQQ,XLE,MDY,RF,0.55,0.02,0.47062098058028634,-1,0.04181742776536676,-0.04281742776536676,QQQ,2024-07-31
DFH,2024-07-31,QQQ,XLB,MDY,LR,0.55,0.1,0.19330342768364914,-1,0.045859679792911334,-0.046859679792911335,QQQ,2024-07-31
VRRM,2024-07-31,QQQ,XLI,MDY,LR,0.65,0.04,0.5142018676830824,-1,0.046774302504486144,-0.047774302504486145,QQQ,2024-07-31
KTB,2024-07-31,QQQ,XLB,IJR,LR,0.575,0.1,0.32949254607135425,-1,0.05049044020029532,-0.05149044020029532,QQQ,2024-07-31
HAYW,2024-07-31,QQQ,XLI,MDY,LR,0.575,0.1,0.12844118542354496,-1,0.051041521699582745,-0.052041521699582746,QQQ,2024-07-31
WHD,2024-07-31,QQQ,XLE,IJR,LR,0.6,0.1,0.4336251360275605,-1,0.056228453936094915,-0.057228453936094915,QQQ,2024-07-31
SNDR,2024-07-31,QQQ,XLI,MDY,RF,0.65,0.02,0.5661045923757176,-1,0.05686650662673494,-0.05786650662673494,QQQ,2024-07-31
TMDX,2024-07-31,QQQ,XLK,,RF,0.65,0.1,0.543344186143729,-1,0.0743772208679095,-0.0753772208679095,QQQ,2024-07-31
SDGR,2024-07-31,QQQ,XLY,MDY,LR,0.55,0.08,0.12459802330522002,-1,0.09978909581482885,-0.10078909581482885,QQQ,2024-07-31
FTDR,2024-07-31,QQQ,XLY,MDY,LR,0.575,0.06,0.488662741619969,-1,0.14032399826726819,-0.14132399826726819,QQQ,2024-07-31
CRSR,2024-08-30,SPY,XLK,IJR,LR,0.65,0.02,0.6896595410586072,1,0.10199667164308404,0.10099667164308404,SPY,2024-08-30
EMBC,2024-08-30,SPY,XLV,MDY,LR,0.55,0.04,0.7574229455449738,1,0.05643848012209395,0.05543848012209395,SPY,2024-08-30
GO,2024-08-30,SPY,XLP,,RF,0.6,0.08,0.4050961303878326,-1,-0.0556481516888132,0.0546481516888132,SPY,2024-08-30
VIR,2024-08-30,SPY,XLY,,RF,0.575,0.02,0.4745128480682343,-1,-0.02244056096769985,0.021440560967699848,SPY,2024-08-30
PTGX,2024-08-30,SPY,XLRE,MDY,LR,0.55,0.02,0.5249920425196647,-1,-0.018652568288294043,0.017652568288294042,SPY,2024-08-30
AMR,2024-08-30,SPY,XLE,MDY,RF,0.55,0.08,0.4420044949322564,-1,-0.014923674602651617,0.013923674602651617,SPY,2024-08-30
GDYN,2024-08-30,SPY,XLY,MDY,LR,0.55,0.1,0.447460679026023,-1,-0.01342382032546147,0.012423820325461469,SPY,2024-08-30
KRYS,2024-08-30,SPY,XLV,,RF,0.625,0.08,0.44140360039764076,-1,-0.011978107308691675,0.010978107308691674,SPY,2024-08-30
BTU,2024-08-30,SPY,XLE,MDY,RF,0.6,0.08,0.43530615918942134,-1,-0.009177671530867088,0.008177671530867087,SPY,2024-08-30
PAYO,2024-08-30,SPY,XLC,,LR,0.55,0.08,0.17780675635362186,-1,-0.00707041202853753,0.00607041202853753,SPY,2024-08-30
CXM,2024-08-30,SPY,XLY,,LR,0.6,0.1,0.2516729691301217,-1,-0.004533500671676313,0.003533500671676313,SPY,2024-08-30
MIR,2024-08-30,SPY,XLI,,RF,0.55,0.02,0.4089679981374181,-1,-0.004181002997847058,0.003181002997847058,SPY,2024-08-30
TMDX,2024-08-30,SPY,XLK,,RF,0.55,0.02,0.45732850466763614,-1,-0.003376264208756089,0.002376264208756089,SPY,2024-08-30
CARG,2024-08-30,SPY,XLY,,RF,0.575,0.02,0.38101352813515116,-1,-0.0019306138624215676,0.0009306138624215676,SPY,2024-08-30
FCPT,2024-08-30,SPY,XLRE,MDY,LR,0.65,0.06,0.5900418249932805,0,0.014104335690430991,0.0,SPY,2024-08-30
OGN,2024-08-30,SPY,XLV,MDY,LR,0.625,0.08,0.6332031011604097,0,0.02434281039840914,0.0,SPY,2024-08-30
INSP,2024-08-30,SPY,XLI,,RF,0.55,0.1,0.4692027396153566,0,-0.02965002614240065,-0.0,SPY,2024-08-30
GSHD,2024-08-30,SPY,XLI,,RF,0.575,0.08,0.4979134295480518,0,0.019170949891156502,0.0,SPY,2024-08-30
KREF,2024-08-30,SPY,XLRE,MDY,LR,0.575,0.02,0.5777047936685757,0,0.010147877983168532,0.0,SPY,2024-08-30
HAYW,2024-08-30,SPY,XLI,MDY,RF,0.575,0.08,0.5273267020418463,0,0.055681039505885696,0.0,SPY,2024-08-30
ACA,2024-08-30,SPY,XLI,MDY,RF,0.6,0.06,0.5435472304645949,0,0.08077495402212222,0.0,SPY,2024-08-30
PI,2024-08-30,SPY,XLI,MDY,LR,0.575,0.08,0.5300124344483106,0,0.10040369828910091,0.0,SPY,2024-08-30
CLSK,2024-08-30,SPY,XLY,,RF,0.55,0.08,0.5469289695895144,0,-0.048138000255313756,-0.0,SPY,2024-08-30
SLVM,2024-08-30,SPY,XLB,MDY,RF,0.55,0.1,0.5648054983310071,0,0.04511939126005081,0.0,SPY,2024-08-30
STEP,2024-08-30,SPY,XLF,MDY,RF,0.575,0.1,0.4779760598024487,0,0.047864595473176674,0.0,SPY,2024-08-30
SMPL,2024-08-30,SPY,XLP,,RF,0.6,0.08,0.5445634752695352,0,0.0217406561583287,0.0,SPY,2024-08-30
INSW,2024-08-30,SPY,XLE,MDY,RF,0.575,0.04,0.589673848830764,0,0.025991910538427792,0.0,SPY,2024-08-30
PECO,2024-08-30,SPY,XLRE,,RF,0.625,0.08,0.45545481047738856,-1,0.0010651631195094822,-0.0020651631195094822,SPY,2024-08-30
HCC,2024-08-30,SPY,XLB,IJR,LR,0.575,0.02,0.7038363852742268,1,-0.003688278742559975,-0.004688278742559975,SPY,2024-08-30
DOCN,2024-08-30,SPY,XLY,,RF,0.575,0.06,0.40837220048597195,-1,0.004299825584231282,-0.005299825584231282,SPY,2024-08-30
RCUS,2024-08-30,SPY,XLV,,LR,0.55,0.08,0.3812231799140369,-1,0.007080276452691743,-0.008080276452691743,SPY,2024-08-30
REYN,2024-08-30,SPY,XLP,,LR,0.625,0.02,0.6565640328105502,1,-0.00836558585110958,-0.009365585851109581,SPY,2024-08-30
DV,2024-08-30,SPY,XLY,,RF,0.65,0.06,0.5627469822623349,-1,0.008897962212845516,-0.009897962212845515,SPY,2024-08-30
BL,2024-08-30,SPY,XLB,,LR,0.65,0.02,0.4986184152792953,-1,0.008937194491615336,-0.009937194491615335,SPY,2024-08-30
PLMR,2024-08-30,SPY,XLF,,RF,0.55,0.08,0.3950762194159752,-1,0.010898809867483783,-0.011898809867483782,SPY,2024-08-30
NABL,2024-08-30,SPY,XLK,,LR,0.6,0.02,0.1616324914379172,-1,0.012603449225098694,-0.013603449225098693,SPY,2024-08-30
FBRT,2024-08-30,SPY,XLRE,IJR,RF,0.55,0.06,0.44491799344797117,-1,0.013298602155819192,-0.014298602155819191,SPY,2024-08-30
CNR,2024-08-30,SPY,XLE,IJR,RF,0.625,0.1,0.461109731469903,-1,0.013707930726792963,-0.014707930726792964,SPY,2024-08-30
ASIX,2024-08-30,SPY,XLB,IJR,RF,0.6,0.04,0.5299183194865047,-1,0.01966691840058951,-0.020666918400589512,SPY,2024-08-30
FTDR,2024-08-30,SPY,XLY,MDY,LR,0.6,0.02,0.3470358122738345,-1,0.02255344929948201,-0.02355344929948201,SPY,2024-08-30
EPRT,2024-08-30,SPY,XLRE,MDY,LR,0.575,0.1,0.43021073080670486,-1,0.0242156990383499,-0.0252156990383499,SPY,2024-08-30
PRVA,2024-08-30,SPY,XLY,MDY,LR,0.55,0.02,0.14143898410474964,-1,0.024454614610596226,-0.025454614610596227,SPY,2024-08-30
JBGS,2024-08-30,SPY,XLRE,MDY,LR,0.625,0.02,0.5100395060645911,-1,0.025772590395313995,-0.026772590395313996,SPY,2024-08-30
ACT,2024-08-30,SPY,XLF,MDY,RF,0.55,0.08,0.4389633940030524,-1,0.026021747702381297,-0.027021747702381298,SPY,2024-08-30
MGY,2024-08-30,SPY,XLE,IJR,LR,0.6,0.08,0.48099025328032985,-1,0.027444958454043284,-0.028444958454043285,SPY,2024-08-30
WHD,2024-08-30,SPY,XLE,IJR,RF,0.65,0.02,0.5395235102964978,-1,0.029507759738809522,-0.030507759738809523,SPY,2024-08-30
IIPR,2024-08-30,SPY,XLRE,MDY,LR,0.55,0.1,0.42129597752169357,-1,0.030096280129278712,-0.031096280129278713,SPY,2024-08-30
SNDR,2024-08-30,SPY,XLI,MDY,RF,0.6,0.02,0.5235623510441354,-1,0.031293353600925736,-0.03229335360092574,SPY,2024-08-30
CARS,2024-08-30,SPY,XLY,MDY,RF,0.65,0.02,0.6070614755281182,-1,0.03181803181249648,-0.032818031812496484,SPY,2024-08-30
EYE,2024-08-30,SPY,XLY,MDY,RF,0.65,0.04,0.5560000709254296,-1,0.03403990744723729,-0.03503990744723729,SPY,2024-08-30
ARLO,2024-08-30,SPY,XLY,MDY,LR,0.575,0.1,0.43113342141517796,-1,0.036678792124870185,-0.037678792124870186,SPY,2024-08-30
AHCO,2024-08-30,SPY,XLB,MDY,LR,0.55,0.02,0.2961291345790815,-1,0.03832367787420511,-0.03932367787420511,SPY,2024-08-30
KNTK,2024-08-30,SPY,XLE,MDY,RF,0.6,0.02,0.4964592050545646,-1,0.040513928343279285,-0.041513928343279285,SPY,2024-08-30
SONO,2024-08-30,SPY,XLY,MDY,RF,0.6,0.08,0.4392734357335364,-1,0.042504678579350544,-0.043504678579350545,SPY,2024-08-30
FHB,2024-08-30,SPY,XLF,IJR,RF,0.65,0.02,0.609360568532067,-1,0.04314592631523427,-0.04414592631523427,SPY,2024-08-30
PENG,2024-08-30,SPY,XLK,,LR,0.575,0.04,0.5012653906057828,-1,0.044593476282031946,-0.04559347628203195,SPY,2024-08-30
CRC,2024-08-30,SPY,XLE,MDY,RF,0.55,0.06,0.44769259333071537,-1,0.044646037150979284,-0.045646037150979285,SPY,2024-08-30
NE,2024-08-30,SPY,XLE,MDY,RF,0.575,0.04,0.44611229215534665,-1,0.04578802555589115,-0.04678802555589115,SPY,2024-08-30
ADNT,2024-08-30,SPY,XLB,MDY,LR,0.65,0.02,0.5442112701965707,-1,0.04653149227681422,-0.04753149227681422,SPY,2024-08-30
YOU,2024-08-30,SPY,XLF,MDY,RF,0.575,0.02,0.4187843416425525,-1,0.04715012473330532,-0.04815012473330532,SPY,2024-08-30
VCTR,2024-08-30,SPY,XLF,MDY,RF,0.65,0.04,0.4878104578939745,-1,0.04799819157937092,-0.04899819157937092,SPY,2024-08-30
CRGY,2024-08-30,SPY,XLE,MDY,RF,0.55,0.02,0.44671308931896553,-1,0.04850182422785687,-0.04950182422785687,SPY,2024-08-30
GTES,2024-08-30,SPY,XLI,MDY,RF,0.65,0.04,0.5600436875997584,-1,0.049291817146970576,-0.05029181714697058,SPY,2024-08-30
FBK,2024-08-30,SPY,XLF,IJR,RF,0.65,0.02,0.5587891893546737,-1,0.050943877456472546,-0.05194387745647255,SPY,2024-08-30
CERT,2024-08-30,SPY,XLB,MDY,RF,0.6,0.1,0.4903446121014527,-1,0.05149242221713878,-0.05249242221713878,SPY,2024-08-30
CWK,2024-08-30,SPY,XLRE,MDY,RF,0.55,0.04,0.49310342237565935,-1,0.05246134210322717,-0.05346134210322717,SPY,2024-08-30
GOLF,2024-08-30,SPY,XLI,MDY,LR,0.625,0.02,0.5873099471111629,-1,0.05284806683437019,-0.05384806683437019,SPY,2024-08-30
VSCO,2024-08-30,SPY,XLY,MDY,LR,0.625,0.06,0.4446243704598874,-1,0.05296823629191646,-0.05396823629191646,SPY,2024-08-30
KTB,2024-08-30,SPY,XLB,IJR,RF,0.65,0.08,0.5442901018224038,-1,0.05373194589436241,-0.05473194589436241,SPY,2024-08-30
STEL,2024-08-30,SPY,XLF,IJR,RF,0.625,0.02,0.5249889510383743,-1,0.05417177456640433,-0.05517177456640433,SPY,2024-08-30
VRRM,2024-08-30,SPY,XLI,MDY,LR,0.6,0.04,0.5255444058062292,-1,0.05764037128719274,-0.05864037128719274,SPY,2024-08-30
RXO,2024-08-30,SPY,XLI,IJR,RF,0.55,0.1,0.43497974046953947,-1,0.06006277467041656,-0.06106277467041656,SPY,2024-08-30
REZI,2024-08-30,SPY,XLI,MDY,RF,0.625,0.04,0.4413007439267664,-1,0.06006413613169114,-0.06106413613169114,SPY,2024-08-30
EXPI,2024-08-30,SPY,XLY,MDY,RF,0.65,0.08,0.46138595801652554,-1,0.06178177384552888,-0.06278177384552888,SPY,2024-08-30
MCW,2024-08-30,SPY,XLI,MDY,RF,0.625,0.02,0.5148624500945824,-1,0.06204553696269322,-0.06304553696269322,SPY,2024-08-30
LBRT,2024-08-30,SPY,XLE,IJR,RF,0.65,0.04,0.531073002847425,-1,0.06460585534015403,-0.06560585534015403,SPY,2024-08-30
DFIN,2024-08-30,SPY,XLI,MDY,RF,0.6,0.08,0.50487196121443,-1,0.06542351486592819,-0.0664235148659282,SPY,2024-08-30
CTKB,2024-08-30,SPY,XLI,MDY,RF,0.6,0.02,0.4762158724044084,-1,0.06617846845685937,-0.06717846845685937,SPY,2024-08-30
WSC,2024-08-30,SPY,XLI,MDY,LR,0.625,0.02,0.4344256621599801,-1,0.06666560335998743,-0.06766560335998743,SPY,2024-08-30
SITM,2024-08-30,SPY,XLK,,RF,0.65,0.02,0.5123799159051835,-1,0.07016481420301503,-0.07116481420301503,SPY,2024-08-30
PGNY,2024-08-30,SPY,XLY,MDY,LR,0.6,0.02,0.42328378861874827,-1,0.07075866133778808,-0.07175866133778808,SPY,2024-08-30
JXN,2024-08-30,SPY,XLF,MDY,LR,0.55,0.1,0.22232873119800808,-1,0.07423764260029272,-0.07523764260029273,SPY,2024-08-30
ICHR,2024-08-30,SPY,XLK,MDY,RF,0.65,0.06,0.5512716275675911,-1,0.07533503736644578,-0.07633503736644578,SPY,2024-08-30
ASO,2024-08-30,SPY,XLI,MDY,LR,0.6,0.08,0.4043199835293031,-1,0.07872565587889443,-0.07972565587889444,SPY,2024-08-30
TALO,2024-08-30,SPY,XLE,IJR,RF,0.55,0.08,0.41865374999252647,-1,0.07890736849612126,-0.07990736849612126,SPY,2024-08-30
HRMY,2024-08-30,SPY,XLI,MDY,RF,0.575,0.08,0.3890168239957916,-1,0.07907774498766272,-0.08007774498766272,SPY,2024-08-30
HTZ,2024-08-30,SPY,XLY,MDY,RF,0.65,0.04,0.4663549296531037,-1,0.07921659974644382,-0.08021659974644382,SPY,2024-08-30
THRY,2024-08-30,SPY,XLI,MDY,LR,0.65,0.02,0.3705096781863476,-1,0.08367137192183405,-0.08467137192183405,SPY,2024-08-30
DFH,2024-08-30,SPY,XLB,MDY,LR,0.55,0.1,0.15214041756831828,-1,0.09032073179078044,-0.09132073179078044,SPY,2024-08-30
SDGR,2024-08-30,SPY,XLY,MDY,RF,0.625,0.08,0.5092842993914001,-1,0.10073233232313167,-0.10173233232313167,SPY,2024-08-30
NGVT,2024-08-30,SPY,XLB,IJR,RF,0.65,0.02,0.5554717213155524,-1,0.10115595762257631,-0.10215595762257632,SPY,2024-08-30
MBC,2024-08-30,SPY,XLB,MDY,RF,0.55,0.04,0.482659530910545,-1,0.101772287003641,-0.102772287003641,SPY,2024-08-30
SNCY,2024-08-30,SPY,XLI,MDY,LR,0.575,0.02,0.33040784308117394,-1,0.11696950147571009,-0.11796950147571009,SPY,2024-08-30
XPEL,2024-08-30,SPY,XLI,MDY,LR,0.6,0.02,0.06977811370847954,-1,0.20329700368045403,-0.20429700368045403,SPY,2024-08-30
GO,2024-08-30,QQQ,XLP,,RF,0.625,0.1,0.4955455776756042,-1,-0.06008795974792791,0.05908795974792791,QQQ,2024-08-30
INSP,2024-08-30,QQQ,XLI,,RF,0.6,0.08,0.4543014311650069,-1,-0.028730994932663678,0.027730994932663677,QQQ,2024-08-30
OGN,2024-08-30,QQQ,XLV,MDY,LR,0.55,0.1,0.704172069400877,1,0.018877033200586042,0.01787703320058604,QQQ,2024-08-30
